ncbi_id,tracey_id,species group,species subgroup,cohort,family,tribe,class,biotype,genotype,section,order,superorder,superphylum,pathogroup,subphylum,parvorder,subfamily,species,isolate,infraorder,subkingdom,forma,phylum,strain,superkingdom,suborder,kingdom,infraclass,superclass,superfamily,subtribe,subcohort,forma specialis,serogroup,subclass,varietas,series,genus,serotype,subgenus,subspecies
416001,11434,-,-,-,Nodosilineaceae,-,Cyanophyceae,-,-,-,Nodosilineales,-,-,-,-,-,-,Nodosilinea nodulosa,-,-,-,-,Cyanobacteriota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Nodosilinea,-,-,-
47760,11435,Streptomyces aurantiacus group,-,-,Streptomycetaceae,-,Actinomycetes,-,-,-,Kitasatosporales,-,-,-,-,-,-,Streptomyces aurantiacus,-,-,-,-,Actinomycetota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Streptomyces,-,-,-
171164,11436,-,-,-,Haloarculaceae,-,Halobacteria,-,-,-,Halobacteriales,-,-,-,-,-,-,Halosimplex carlsbadense,-,-,-,-,Methanobacteriota,-,-,-,Methanobacteriati,-,-,-,-,-,-,-,-,-,-,Halosimplex,-,-,-
797302,11437,-,-,-,Natrialbaceae,-,Halobacteria,-,-,-,Halobacteriales,-,-,-,-,-,-,Halovivax ruber,-,-,-,-,Methanobacteriota,Halovivax ruber XH-70,-,-,Methanobacteriati,-,-,-,-,-,-,-,-,-,-,Halovivax,-,-,-
91359,11438,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Enterovibrio calviensis,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Enterovibrio,-,-,-
1193576,11439,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus ST72,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
65093,11440,-,-,-,Halothecacae,-,Cyanophyceae,-,-,-,Chroococcales,-,-,-,-,-,-,Halothece sp. PCC 7418,-,-,-,-,Cyanobacteriota,-,-,-,Bacillati,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,Halothece,-,-,-
118562,11441,-,-,-,Sirenicapillariaceae,-,Cyanophyceae,-,-,-,Oscillatoriales,-,-,-,-,-,-,Limnospira platensis,-,-,-,-,Cyanobacteriota,-,-,-,Bacillati,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,Limnospira,-,-,-
47758,11442,-,-,-,Streptomycetaceae,-,Actinomycetes,-,-,-,Kitasatosporales,-,-,-,-,-,-,Streptomyces sulphureus,-,-,-,-,Actinomycetota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Streptomyces,-,-,-
576927,11443,-,-,-,Brevibacteriaceae,-,Actinomycetes,-,-,-,Micrococcales,-,-,-,-,-,-,Brevibacterium massiliense,-,-,-,-,Actinomycetota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Brevibacterium,-,-,-
1262528,11444,-,-,-,Druskaviridae,-,Caudoviricetes,-,-,-,Thumleimavirales,-,-,-,-,-,-,Tredecimvirus thailandense,-,-,-,-,Uroviricota,-,-,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Tredecimvirus,-,-,-
186490,11445,-,-,-,-,-,Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Palibaumannia cicadellinicola,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Palibaumannia,-,-,-
108981,11446,-,-,-,Moraxellaceae,-,Gammaproteobacteria,-,-,-,Moraxellales,-,-,-,-,-,-,Acinetobacter schindleri,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Acinetobacter,-,-,-
108980,11447,-,-,-,Moraxellaceae,-,Gammaproteobacteria,-,-,-,Moraxellales,-,-,-,-,-,-,Acinetobacter ursingii,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Acinetobacter,-,-,-
1132442,11448,-,-,-,Bacillaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Bacillus sp. 37MA,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1235314,11449,-,-,-,Mimiviridae,-,Megaviricetes,-,-,-,Imitervirales,-,-,-,-,-,Megamimivirinae,Megavirus chilense,-,-,-,-,Nucleocytoviricota,-,-,Orthomivirineae,Bamfordvirae,-,-,-,-,-,-,-,-,-,-,Megavirus,-,-,-
65123,11450,-,-,-,Mycoplasmataceae,-,Mollicutes,-,-,-,Mycoplasmatales,-,-,-,-,-,-,Mycoplasma wenyonii,-,-,-,-,Mycoplasmatota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Mycoplasma,-,-,-
294710,11451,-,-,-,Dysgonomonadaceae,-,Bacteroidia,-,-,-,Bacteroidales,-,-,-,-,-,-,Proteiniphilum acetatigenes,-,-,-,-,Bacteroidota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Proteiniphilum,-,-,-
1200352,11452,-,-,-,Corynebacteriaceae,-,Actinomycetes,-,-,-,Mycobacteriales,-,-,-,-,-,-,Corynebacterium terpenotabidum,-,-,-,-,Actinomycetota,Corynebacterium terpenotabidum Y-11,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Corynebacterium,-,-,-
386487,11453,-,-,-,Candidatus Pseudothioglobaceae,-,Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Ruthturnera calyptogenae,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Ruthturnera,-,-,-
1174684,11454,-,-,-,Sphingopyxidaceae,-,Alphaproteobacteria,-,-,-,Sphingomonadales,-,-,-,-,-,-,Sphingopyxis sp. MC1,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Sphingopyxis,-,-,-
1052848,11455,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Parcubacteria bacterium SCGC AAA036-E14,-,-,-,-,Candidatus Parcubacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13264,11456,-,-,-,Brachyspiraceae,-,Spirochaetia,-,-,-,Brachyspirales,-,-,-,-,-,-,Brachyspira innocens,-,-,-,-,Spirochaetota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Brachyspira,-,-,-
66228,11457,-,-,-,Actinomycetaceae,-,Actinomycetes,-,-,-,Actinomycetales,-,-,-,-,-,-,Gleimia europaea,-,-,-,-,Actinomycetota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Gleimia,-,-,-
665099,11458,-,-,-,Bacillaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Cytobacillus oceanisediminis,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Cytobacillus,-,-,-
221287,11459,-,-,-,Symphyonemataceae,-,Cyanophyceae,-,-,-,Nostocales,-,-,-,-,-,-,Mastigocladopsis repens,-,-,-,-,Cyanobacteriota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Mastigocladopsis,-,-,-
66219,11460,-,-,-,Lachnospiraceae,-,Clostridia,-,-,-,Lachnospirales,-,-,-,-,-,-,Lachnoclostridium phytofermentans,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Lachnoclostridium,-,-,-
83561,11461,-,-,-,Simkaniaceae,-,Chlamydiia,-,-,-,Parachlamydiales,-,-,-,-,-,-,Simkania negevensis,-,-,-,-,Chlamydiota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Simkania,-,-,-
83557,11462,-,-,-,Chlamydiaceae,-,Chlamydiia,-,-,-,Chlamydiales,-,-,-,-,-,-,Chlamydia caviae,-,-,-,-,Chlamydiota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Chlamydia,-,-,-
83556,11463,-,-,-,Chlamydiaceae,-,Chlamydiia,-,-,-,Chlamydiales,-,-,-,-,-,-,Chlamydia felis,-,-,-,-,Chlamydiota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Chlamydia,-,-,-
83555,11464,-,-,-,Chlamydiaceae,-,Chlamydiia,-,-,-,Chlamydiales,-,-,-,-,-,-,Chlamydia abortus,-,-,-,-,Chlamydiota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Chlamydia,-,-,-
47687,11465,-,-,-,Metamycoplasmataceae,-,-,-,-,-,Mycoplasmoidales,-,-,-,-,-,-,Mycoplasmopsis alligatoris,-,-,-,-,Mycoplasmatota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Mycoplasmopsis,-,-,-
83554,11466,-,-,-,Chlamydiaceae,-,Chlamydiia,-,-,-,Chlamydiales,-,-,-,-,-,-,Chlamydia psittaci,-,-,-,-,Chlamydiota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Chlamydia,-,-,-
83552,11467,-,-,-,Parachlamydiaceae,-,Chlamydiia,-,-,-,Parachlamydiales,-,-,-,-,-,-,Parachlamydia acanthamoebae,-,-,-,-,Chlamydiota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Parachlamydia,-,-,-
1208919,11468,-,-,-,-,-,Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium desouzai,-,-,-,-,Pseudomonadota,Candidatus Kinetoplastidibacterium desouzai TCC079E,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium,-,-,-
1208918,11469,-,-,-,-,-,Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium crithidiae,-,-,-,-,Pseudomonadota,Candidatus Kinetoplastidibacterium crithidiae TCC036E,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium,-,-,-
118748,11470,-,-,-,Erysipelotrichaceae,-,Erysipelotrichia,-,-,-,Erysipelotrichales,-,-,-,-,-,-,Bulleidia extructa,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Bulleidia,-,-,-
1052830,11471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Aigarchaeota archaeon SCGC AAA471-G05,-,-,-,-,Nitrososphaerota,-,-,-,Thermoproteati,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1316932,11472,-,-,-,Pasteurellaceae,-,Gammaproteobacteria,-,-,-,Pasteurellales,-,-,-,-,-,-,Mannheimia haemolytica,-,-,-,-,Pseudomonadota,Mannheimia haemolytica M42548,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Mannheimia,-,-,-
1316933,11473,-,-,-,Lactobacillaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Lacticaseibacillus rhamnosus,-,-,-,-,Bacillota,Lacticaseibacillus rhamnosus LOCK900,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Lacticaseibacillus,-,-,-
386414,11474,-,-,-,Prevotellaceae,-,Bacteroidia,-,-,-,Bacteroidales,-,-,-,-,-,-,Hoylesella timonensis,-,-,-,-,Bacteroidota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Hoylesella,-,-,-
508770,11475,-,-,-,Pseudonocardiaceae,-,Actinomycetes,-,-,-,Pseudonocardiales,-,-,-,-,-,-,Sciscionella marina,-,-,-,-,Actinomycetota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Sciscionella,-,-,-
1208923,11476,-,-,-,-,-,Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium blastocrithidiae,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,Candidatus Kinetoplastidibacterium blastocrithidiae (ex Strigomonas culicis),-,-,-,-,Candidatus Kinetoplastidibacterium,-,-,-
1208922,11477,-,-,-,-,-,Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium blastocrithidiae,-,-,-,-,Pseudomonadota,Candidatus Kinetoplastidibacterium blastocrithidiae TCC012E,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium,-,-,-
1208921,11478,-,-,-,-,-,Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium galati,-,-,-,-,Pseudomonadota,Candidatus Kinetoplastidibacterium galati TCC219,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium,-,-,-
126385,11479,-,-,-,Morganellaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Providencia alcalifaciens,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Providencia,-,-,-
1208920,11480,-,-,-,-,-,Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium stringomonadis,-,-,-,-,Pseudomonadota,Candidatus Kinetoplastidibacterium stringomonadis TCC290E,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium,-,-,-
47735,11481,-,-,-,Pasteurellaceae,-,Gammaproteobacteria,-,-,-,Pasteurellales,-,-,-,-,-,-,Bibersteinia trehalosi,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bibersteinia,-,-,-
1316941,11482,-,-,-,Archaeoglobaceae,-,Archaeoglobi,-,-,-,Archaeoglobales,-,-,-,-,-,-,Archaeoglobus sulfaticallidus,-,-,-,-,Methanobacteriota,-,-,-,Methanobacteriati,-,-,-,-,-,-,-,-,-,-,Archaeoglobus,-,-,-
145284,11483,-,-,-,Dioscoreaceae,-,Magnoliopsida,-,-,-,Dioscoreales,-,-,-,Streptophytina,-,-,Dioscorea elephantipes,-,-,-,-,Streptophyta,-,-,-,Viridiplantae,-,-,-,-,-,-,-,Petrosaviidae,-,-,Dioscorea,-,-,-
1052808,11484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Fervidibacteria bacterium SCGC AAA471-D06,-,-,-,-,Candidatus Fervidibacterota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1052813,11485,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Fervidibacteria bacterium JGI 0000001-G10,-,-,-,-,Candidatus Fervidibacterota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1052812,11486,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Candidatus Fervidibacteria bacterium JGI 0000001-D5,-,-,-,-,Candidatus Fervidibacterota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1052801,11487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Crenarchaeota archaeon SCGC AAA471-B05,-,-,-,-,Thermoproteota,-,-,-,Thermoproteati,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1052806,11488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Crenarchaeota archaeon SCGC AAA471-O08,-,-,-,-,Thermoproteota,-,-,-,Thermoproteati,-,-,-,-,-,-,-,-,-,-,-,-,-,-
195250,11489,-,-,-,Synechococcaceae,-,Cyanophyceae,-,-,-,Synechococcales,-,-,-,-,-,-,Synechococcus sp. PCC 7336,-,-,-,-,Cyanobacteriota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Synechococcus,-,-,-
195253,11490,-,-,-,Synechococcaceae,-,Cyanophyceae,-,-,-,Synechococcales,-,-,-,-,-,-,Synechococcus sp. PCC 6312,-,-,-,-,Cyanobacteriota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Synechococcus,-,-,-
151895,11491,-,-,-,Sphingobacteriaceae,-,Sphingobacteriia,-,-,-,Sphingobacteriales,-,-,-,-,-,-,Pseudopedobacter saltans,-,-,-,-,Bacteroidota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Pseudopedobacter,-,-,-
108819,11492,-,-,-,Coprothermobacteraceae,-,Coprothermobacteria,-,-,-,Coprothermobacterales,-,-,-,-,-,-,Coprothermobacter platensis,-,-,-,-,Coprothermobacterota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Coprothermobacter,-,-,-
576790,11493,-,-,-,Straboviridae,-,Caudoviricetes,-,-,-,Pantevenvirales,-,-,-,-,-,Tevenvirinae,Dhakavirus JS10,-,-,-,-,Uroviricota,-,-,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Dhakavirus,-,-,-
576789,11494,-,-,-,Straboviridae,-,Caudoviricetes,-,-,-,Pantevenvirales,-,-,-,-,-,-,Krischvirus jse,-,-,-,-,Uroviricota,-,-,-,Heunggongvirae,-,-,-,-,-,-,-,-,-,-,Krischvirus,-,-,-
47678,11495,-,-,-,Bacteroidaceae,-,Bacteroidia,-,-,-,Bacteroidales,-,-,-,-,-,-,Bacteroides caccae,-,-,-,-,Bacteroidota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Bacteroides,-,-,-
416169,11496,-,-,-,Rhodanobacteraceae,-,Gammaproteobacteria,-,-,-,Lysobacterales,-,-,-,-,-,-,Rhodanobacter thiooxydans,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Rhodanobacter,-,-,-
859058,11497,-,-,-,Novispirillaceae,-,Alphaproteobacteria,-,-,-,Rhodospirillales,-,-,-,-,-,-,Caenispirillum salinarum,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Caenispirillum,-,-,-
1167006,11498,-,-,-,Desulfocapsaceae,-,Desulfobulbia,-,-,-,Desulfobulbales,-,-,-,-,-,-,Desulfocapsa sulfexigens,-,-,-,-,Thermodesulfobacteriota,Desulfocapsa sulfexigens DSM 10523,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Desulfocapsa,-,-,-
66269,11499,-,-,-,Erwiniaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Pantoea stewartii,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Pantoea,-,-,-
73919,11500,-,-,-,Clostridiales Family XVII. Incertae Sedis,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Thermaerobacter marianensis,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Thermaerobacter,-,-,-
47671,11501,-,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Lautropia mirabilis,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Lautropia,-,-,-
1262456,11502,Ralstonia solanacearum species complex,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Ralstonia pseudosolanacearum,-,-,-,-,Pseudomonadota,Ralstonia pseudosolanacearum FQY_4,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Ralstonia,-,-,-
56460,11503,-,-,-,Lysobacteraceae,-,Gammaproteobacteria,-,-,-,Lysobacterales,-,-,-,-,-,-,Xanthomonas vesicatoria,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Xanthomonas,-,-,-
101192,11504,-,-,-,Methanosarcinaceae,-,Methanomicrobia,-,-,-,Methanosarcinales,-,-,-,-,-,-,Methanomethylovorans hollandica,-,-,-,-,Methanobacteriota,-,-,-,Methanobacteriati,-,-,-,-,-,-,-,-,-,-,Methanomethylovorans,-,-,-
136609,11505,-,-,-,Lactobacillaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Leuconostoc kimchii,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Leuconostoc,-,-,-
4555,11506,-,-,-,Poaceae,Paniceae,Magnoliopsida,-,-,-,Poales,-,-,-,Streptophytina,-,Panicoideae,Setaria italica,-,-,-,-,Streptophyta,-,-,-,Viridiplantae,-,-,-,Cenchrinae,-,-,-,Petrosaviidae,-,-,Setaria,-,-,-
56458,11507,-,-,-,Lysobacteraceae,-,Gammaproteobacteria,-,-,-,Lysobacterales,-,-,-,-,-,-,Xanthomonas sacchari,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Xanthomonas,-,-,-
56459,11508,-,-,-,Lysobacteraceae,-,Gammaproteobacteria,-,-,-,Lysobacterales,-,-,-,-,-,-,Xanthomonas vasicola,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Xanthomonas,-,-,-
56448,11509,-,-,-,Lysobacteraceae,-,Gammaproteobacteria,-,-,-,Lysobacterales,-,-,-,-,-,-,Xanthomonas arboricola,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Xanthomonas,-,-,-
654421,11510,-,-,-,Bacillaceae,-,Bacilli,-,-,-,Caryophanales,-,-,-,-,-,-,Anoxybacillus sp. SK3-4,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1365176,11511,-,-,-,Thermofilaceae,-,Thermoprotei,-,-,-,Thermofilales,-,-,-,-,-,-,Thermofilum adornatum,-,-,-,-,Thermoproteota,-,-,-,Thermoproteati,-,-,-,-,-,-,-,-,-,-,Thermofilum,-,-,-
1254432,11512,-,-,-,Polyangiaceae,-,-,-,-,-,Polyangiales,-,-,-,-,-,-,Sorangium cellulosum,-,-,-,-,Myxococcota,Sorangium cellulosum So0157-2,-,-,Pseudomonadati,-,-,-,-,-,-,-,Polyangia,-,-,Sorangium,-,-,-
378548,11513,-,-,-,Sphingomonadaceae,-,Alphaproteobacteria,-,-,-,Sphingomonadales,-,-,-,-,-,-,Novosphingobium nitrogenifigens,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Novosphingobium,-,-,-
1254439,11514,-,-,-,Bifidobacteriaceae,-,Actinomycetes,-,-,-,Bifidobacteriales,-,-,-,-,-,-,Bifidobacterium thermophilum,-,-,-,-,Actinomycetota,Bifidobacterium thermophilum RBL67,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Bifidobacterium,-,-,-
56688,11515,-,-,-,Haloferacaceae,-,Halobacteria,-,-,-,Halobacteriales,-,-,-,-,-,-,-,-,-,-,-,Methanobacteriota,-,-,-,Methanobacteriati,-,-,-,-,-,-,-,-,-,-,Halorubrum,-,-,-
409316,11516,-,-,-,-,-,Halobacteria,-,-,-,Haloferacales,-,-,-,-,-,-,Halorubrum litoreum,-,-,-,-,Methanobacteriota,-,-,-,Methanobacteriati,-,-,-,-,-,-,-,-,-,-,-,-,-,-
233181,11517,-,-,-,-,-,Betaproteobacteria,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium blastocrithidiae,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Kinetoplastidibacterium,-,-,-
409322,11518,-,-,-,Treponemataceae,-,Spirochaetia,-,-,-,Treponematales,-,-,-,-,-,-,Treponema pedis,-,-,-,-,Spirochaetota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Treponema,-,-,-
361055,11519,-,-,-,Rubritaleaceae,-,Verrucomicrobiia,-,-,-,Verrucomicrobiales,-,-,-,-,-,-,Rubritalea marina,-,-,-,-,Verrucomicrobiota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Rubritalea,-,-,-
160453,11520,-,-,-,Enterococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Enterococcus gilvus,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Enterococcus,-,-,-
160454,11521,-,-,-,Enterococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Enterococcus pallens,-,-,-,-,Bacillota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Enterococcus,-,-,-
1193729,11522,-,-,-,Rhodospirillaceae,-,Alphaproteobacteria,-,-,-,Rhodospirillales,-,-,-,-,-,-,Candidatus Endolissoclinum faulkneri,-,-,-,-,Pseudomonadota,Candidatus Endolissoclinum faulkneri L2,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Candidatus Endolissoclinum,-,-,-
1157629,11523,-,-,-,Streptomycetaceae,-,Actinomycetes,-,-,-,Kitasatosporales,-,-,-,-,-,-,Streptomyces sp. KhCrAH-340,-,-,-,-,Actinomycetota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Streptomyces,-,-,-
101020,11524,-,-,-,Rosaceae,Potentilleae,Magnoliopsida,-,-,-,Rosales,-,-,-,Streptophytina,-,Rosoideae,Fragaria vesca,-,-,-,-,Streptophyta,-,-,-,Viridiplantae,-,-,-,Fragariinae,-,-,-,-,-,-,Fragaria,-,-,Fragaria vesca subsp. vesca
477972,11525,-,-,-,Aeromonadaceae,-,Gammaproteobacteria,-,-,-,Aeromonadales,-,-,-,-,-,-,Aeromonas aquariorum,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Aeromonas,-,-,-
477976,11526,-,-,-,Calditerrivibrionaceae,-,Deferribacteres,-,-,-,Deferribacterales,-,-,-,-,-,-,Calditerrivibrio nitroreducens,-,-,-,-,Deferribacterota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Calditerrivibrio,-,-,-
118323,11527,-,-,-,Oscillatoriaceae,-,Cyanophyceae,-,-,-,Oscillatoriales,-,-,-,-,-,-,Oxynema acuminatum,-,-,-,-,Cyanobacteriota,-,-,-,Bacillati,-,-,-,-,-,-,-,Oscillatoriophycideae,-,-,Oxynema,-,-,-
1304892,11528,-,-,-,Lysobacteraceae,-,Gammaproteobacteria,-,-,-,Lysobacterales,-,-,-,-,-,-,Xanthomonas axonopodis,-,-,-,-,Pseudomonadota,Xanthomonas axonopodis Xac29-1,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Xanthomonas,-,-,-
665550,11529,-,-,-,Dietziaceae,-,Actinomycetes,-,-,-,Mycobacteriales,-,-,-,-,-,-,Dietzia alimentaria,-,-,-,-,Actinomycetota,-,-,-,Bacillati,-,-,-,-,-,-,-,-,-,-,Dietzia,-,-,-
998429,11530,-,-,-,Rhodocyclaceae,-,Betaproteobacteria,-,-,-,Rhodocyclales,-,-,-,-,-,-,Rhodocyclaceae bacterium RZ94,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,-,-,-,-
876270,11531,-,-,-,Beijerinckiaceae,-,Alphaproteobacteria,-,-,-,Hyphomicrobiales,-,-,-,-,-,-,Methyloferula stellata,-,-,-,-,Pseudomonadota,-,-,-,Pseudomonadati,-,-,-,-,-,-,-,-,-,-,Methyloferula,-,-,-
